"restaurantID","name","address","alias","city","cuisine","insertedAtTimestamp","latitude","longitude","numReviews","phone","rating","zip_code"
"BgOcW8LyNE7gf6MsxV9oyQ","Black Mountain Wine House","[{""S"":""415 Union St""},{""S"":""Brooklyn, NY 11231""}]","black-mountain-wine-house-brooklyn","Brooklyn","italian","2022-03-03 00:41:48.768820","40.68086","'-73.99155","235","'+17185224340","4.5","11231"
"1UtavhY5umBJPJkP2jJGMw","Memories of Shanghai","[{""S"":""68-60 Austin St""},{""S"":""Forest Hills, NY 11375""}]","memories-of-shanghai-forest-hills","Forest Hills","chinese","2022-03-03 00:39:47.347158","40.722059732800346","'-73.85061884110445","215","'+19295527000","4.5","11375"
"F76RYME8VeIIJDkVCOe0rg","Tequila Chito's Mexican Grill","[{""S"":""358 W 23rd St""},{""S"":""New York, NY 10011""}]","tequila-chitos-mexican-grill-new-york","New York","mexican","2022-03-03 00:40:10.325400","40.7460136413574","'-74.0009002685547","220","'+12124630535","2.5","10011"
"FfUc69vNKeTkGqdpnq0giQ","Fansway Teriyaki Kitchen","[{""S"":""1513A Myrtle Ave""},{""S"":""Brooklyn, NY 11237""}]","fansway-teriyaki-kitchen-brooklyn-2","Brooklyn","chinese","2022-03-03 00:40:02.402996","40.6992860185837","'-73.9152270555496","33","'+17188218888","4","11237"
"DpxLmwSRi0YVGNSWJBELAg","Noor Pizzeria","[{""S"":""1805 Forest Ave""},{""S"":""Staten Island, NY 10303""}]","noor-pizzeria-staten-island","Staten Island","indian","2022-03-03 00:39:44.792118","40.6253207973985","'-74.14913579821587","3","'+19173979332","1","10303"
"nw85LVh6H3JIiw3ugvhAmw","Lasagna Chelsea Restaurant","[{""S"":""196 8th Ave""},{""S"":""New York, NY 10011""}]","lasagna-chelsea-restaurant-new-york-5","New York","italian","2022-03-03 00:40:37.321537","40.7432418","'-73.99970359599844","549","'+12122424551","3.5","10011"
"'-d4NCP8B0sXUUcWFsddVbw","Border Burrito","[{""S"":""287 Bedford Ave""},{""S"":""Brooklyn, NY 11211""}]","border-burrito-brooklyn","Brooklyn","mexican","2022-03-03 00:40:23.940387","40.71403","'-73.96147","40","'+17187827728","4","11211"
"Dw0D3560Yt3pQtdm74gGeQ","A&A Bake and Double and Roti Shop","[{""S"":""1337 Fulton St""},{""S"":""Brooklyn, NY 11216""}]","a-and-a-bake-and-double-and-roti-shop-brooklyn-3","Brooklyn","indian","2022-03-03 00:39:38.352541","40.68043","'-73.94795","263","'+13474250016","4.5","11216"
"OmCJH9XPC_Zc9S7CWe__Xw","Hot Space Grilled Fish","[{""S"":""39-07 Prince St""},{""S"":""Fl 1""},{""S"":""Flushing, NY 11354""}]","hot-space-grilled-fish-flushing-2","Flushing","chinese","2022-03-03 00:40:00.960638","40.759759546171","'-73.8326680277916","153","'+17189393237","4.5","11354"
"2txI-FAVf7q0SHNPcnjm7Q","Longevousjoy","[{""S"":""6610 Bay Pkwy""},{""S"":""Brooklyn, NY 11204""}]","longevousjoy-brooklyn","Brooklyn","japanese","2022-03-03 00:43:01.328281","40.61312","'-73.98246","328","'+13473742645","3.5","11204"
"zb45GcwBARV0DndrwAr-9A","Riviera Maya Mexican Cuisine","[{""S"":""252 E Fort Lee Rd""},{""S"":""Bogota, NJ 07603""}]","riviera-maya-mexican-cuisine-bogota","Bogota","mexican","2022-03-03 00:40:09.763098","40.8725881057144","'-74.0205895900726","297","'+12019961380","4","07603"
"a52GUjv7jYD3Baa0Ltbytw","Golden Dragon Kitchen","[{""S"":""394 Metropolitan Ave""},{""S"":""Brooklyn, NY 11211""}]","golden-dragon-kitchen-brooklyn","Brooklyn","chinese","2022-03-03 00:40:00.692204","40.7139499","'-73.95519","24","'+17187828024","3.5","11211"
"Y2iXjyK72jeGy2m3HQncsg","Gao's Crab and Kabob","[{""S"":""136-72 Roosevelt Ave""},{""S"":""Flushing, NY 11354""}]","gaos-crab-and-kabob-flushing","Flushing","chinese","2022-03-03 00:40:03.452224","40.7599","'-73.82738","15","'+17187990338","4","11354"
"A73S-F6aUBatRnGtf4V0yA","Red Bowl","[{""S"":""158 Hester St""},{""S"":""#A2""},{""S"":""New York, NY 10013""}]","red-bowl-new-york","New York","chinese","2022-03-03 00:40:02.971099","40.71757","'-73.99695","6","","4.5","10013"
"bCCW3DOK5vDR6x4qb2YzFw","Calexico - Park Slope","[{""S"":""278 5th Ave""},{""S"":""Ste B""},{""S"":""Brooklyn, NY 11215""}]","calexico-park-slope-brooklyn-2","Brooklyn","mexican","2022-03-03 00:40:22.688743","40.674302","'-73.982406","465","'+13472547644","3.5","11215"
"ssc_D24ASVmZWIVjkKN3cg","Tacos Pepe Truck","[{""S"":""Astoria, NY 11106""}]","tacos-pepe-truck-astoria","Astoria","mexican","2022-03-03 00:40:24.192875","40.76171875047911","'-73.93183109733656","1","'+13473046766","5","11106"
"s2ii7iNxb0-hGVxHf0yexw","Menkoi Sato","[{""S"":""7 Cornelia St""},{""S"":""New York, NY 10014""}]","menkoi-sato-new-york-2","New York","japanese","2022-03-03 00:42:48.176018","40.7316536618558","'-74.0017022376845","243","'+12127271050","4.5","10014"
"flHcoaHEWxACgc-Vk9MsOQ","Jukai","[{""S"":""237 E 53rd St""},{""S"":""New York, NY 10022""}]","jukai-new-york","New York","korean","2022-03-03 00:44:12.044558","40.75718","'-73.9678837692742","171","'+12125889788","4","10022"
"x31Xmdw1ekbG-TdD8hT0_w","Curry Dream","[{""S"":""66 W 39th St""},{""S"":""New York, NY 10018""}]","curry-dream-new-york","New York","indian","2022-03-03 00:39:31.342879","40.7526251","'-73.9852003","234","'+12128104125","2.5","10018"
"T7pKLcv4lr4zysS4uXbEjA","Achar","[{""S"":""1365 1st Ave""},{""S"":""New York, NY 10021""}]","achar-new-york-2","New York","indian","2022-03-03 00:39:30.412484","40.76882440000003","'-73.95556522009724","9","'+16467017196","3.5","10021"
"TbbpihlBxYidyE_O65Ajbw","Hay Hay Roasted","[{""S"":""81 Mott St""},{""S"":""New York, NY 10013""}]","hay-hay-roasted-new-york","New York","chinese","2022-03-03 00:40:00.893093","40.71663080185816","'-73.9981349","81","'+19176756651","4","10013"
"8oO6j7AlnAbMSJs9Oj9GIw","Osteria Delbianco","[{""S"":""22 East 49th St""},{""S"":""New York, NY 10017""}]","osteria-delbianco-new-york","New York","italian","2022-03-03 00:40:31.925501","40.7573689002","'-73.9764462233","113","'+12128385972","4.5","10017"
"BkXb82Y2OIsQ5RpNNQOYmQ","China Express","[{""S"":""192 Union Ave""},{""S"":""Brooklyn, NY 11211""}]","china-express-brooklyn-4","Brooklyn","chinese","2022-03-03 00:39:51.220890","40.70606422212563","'-73.949992","123","'+17182187919","4","11211"
"'-jSxoTeK6DXEqtEhlj2YFw","Faith's Halal Food","[{""S"":""7TH And 8th Ave""},{""S"":""33rd St""},{""S"":""Manhattan, NY 10001""}]","faiths-halal-food-manhattan","Manhattan","indian","2022-03-03 00:39:39.463405","40.7533527777398","'-73.9900875091553","3","","4","10001"
"0_ONgLkWOmGnjhCecpZPYQ","Samossa Bites","[{""S"":""35-27 31st St""},{""S"":""Astoria, NY 11106""}]","samossa-bites-astoria-24","Astoria","indian","2022-03-03 00:39:30.649161","40.757283","'-73.928761","83","'+17186069150","4","11106"
"oB-4zuwbICQ0BvuS5D5Mtg","Las Quesadillas","[{""S"":""6312 Broadway""},{""S"":""West New York, NJ 07093""}]","las-quesadillas-west-new-york-3","West New York","mexican","2022-03-03 00:40:14.135483","40.789624","'-74.008134","17","'+19173962301","4.5","07093"
"bEloKDe-QVkwakAwmFKbbA","Frying Pan","[{""S"":""207 12th Avenue""},{""S"":""Big Red Boat in Park""},{""S"":""New York, NY 10001""}]","frying-pan-new-york","New York","italian","2022-03-03 00:41:31.686335","40.7521174043978","'-74.0090024471283","1579","'+12129896363","4","10001"
"md5mjDamLsh1uxHDU9PfGA","Mr Mista Oh","[{""S"":""41 W 24th St""},{""S"":""New York, NY 10010""}]","mr-mista-oh-new-york","New York","korean","2022-03-03 00:43:40.222984","40.74324","'-73.99123","108","'+16465598858","4.5","10010"
"naeBY_C_skAQmVj1Lc-Edw","Chang An Restaurant","[{""S"":""434 Bergen St""},{""S"":""Harrison, NJ 07029""}]","chang-an-restaurant-harrison","Harrison","chinese","2022-03-03 00:40:01.407201","40.74339","'-74.15499","15","'+19734824563","4","07029"
"0WDHtP31HeVY0LP8INiFzQ","Rice Noodle Cart","[{""S"":""153 Centre St""},{""S"":""New York, NY 10013""}]","rice-noodle-cart-new-york","New York","chinese","2022-03-03 00:39:53.873991","40.717931","'-74.000283","159","","4.5","10013"
"HHkTmzDBE9sGWvtSW9Ne8A","Tangra Masala","[{""S"":""87-09 Grand Ave""},{""S"":""Elmhurst, NY 11373""}]","tangra-masala-elmhurst-2","Elmhurst","indian","2022-03-03 00:39:29.806111","40.736536","'-73.878328","331","'+17188032298","3.5","11373"
"lmiwPS9tl3cyMDGDeVstqQ","New Apolo","[{""S"":""508 Grand St""},{""S"":""Brooklyn, NY 11211""}]","new-apolo-brooklyn-2","Brooklyn","chinese","2022-03-03 00:39:53.214325","40.71078","'-73.95076","160","'+17183871773","3.5","11211"
"XipQLDbyTl5tsLlyzAWzug","Jajaja Mexicana","[{""S"":""162 E Broadway""},{""S"":""New York, NY 10002""}]","jajaja-mexicana-new-york-2","New York","mexican","2022-03-03 00:40:03.927307","40.7141530317142","'-73.9904247969389","1085","'+16468835453","4.5","10002"
"_FhKGcCbiYgtkXcCiwTAiA","Aburiya Kinnosuke","[{""S"":""213 E 45th St""},{""S"":""New York, NY 10017""}]","aburiya-kinnosuke-new-york","New York","korean","2022-03-03 00:44:19.268515","40.752583","'-73.972274","776","'+12128675454","4","10017"
"NFa2F3vQaZ0WPpcA1aI7AQ","The Foliage Chinese Restaurant","[{""S"":""203 60th St""},{""S"":""West New York, NJ 07093""}]","the-foliage-chinese-restaurant-west-new-york","West New York","chinese","2022-03-03 00:40:03.133277","40.78624","'-74.01138","5","'+12018615662","4","07093"
"OY70rYTi8Qtmb89IWRUOaQ","Ponti Rossi","[{""S"":""Brooklyn, NY 11222""}]","ponti-rossi-brooklyn","Brooklyn","italian","2022-03-03 00:41:46.305577","40.7299690246582","'-73.9524078369141","17","'+17026124837","4","11222"
"mi3r8tPY-nHGfsl-9BGmBw","Sushi By Boū - NoMad","[{""S"":""32 E 32nd St""},{""S"":""New York, NY 10016""}]","sushi-by-boū-nomad-new-york-3","New York","korean","2022-03-03 00:45:05.447181","40.746042","'-73.983454","254","'+19172687268","4.5","10016"
"rpVX-o82EEOX8ZDnM28a_Q","Bistango","[{""S"":""145 E 50th St""},{""S"":""The Kimberly Hotel""},{""S"":""New York, NY 10022""}]","bistango-new-york-8","New York","italian","2022-03-03 00:40:35.319888","40.75628","'-73.97144","314","'+12128884121","4","10022"
"Kqb7MjTPNkjPMoFRd-rWpw","MáLà Project","[{""S"":""122 1st Ave""},{""S"":""New York, NY 10009""}]","málà-project-new-york","New York","chinese","2022-03-03 00:39:45.819814","40.72713","'-73.98542","775","'+12123538880","4","10009"
"fPqaTCgariWuaTHZZVLefg","Via Caramico","[{""S"":""33-00 Northern Blvd""},{""S"":""Long Island City, NY 11101""}]","via-caramico-long-island-city","Long Island City","italian","2022-03-03 00:41:48.834887","40.7517417637889","'-73.9307737084595","28","'+17184729444","4.5","11101"
"Ucg3flg-2tJAahEePIoigQ","Magdalene","[{""S"":""524 Lorimer St""},{""S"":""Brooklyn, NY 11211""}]","magdalene-brooklyn","Brooklyn","mexican","2022-03-03 00:40:24.795884","40.71252","'-73.94899","45","'+13475088280","4.5","11211"
"qosp2vDDXks8eMGH7p4WSQ","La Fortaleza - Garfield","[{""S"":""361 Midland Ave""},{""S"":""Garfield, NJ 07026""}]","la-fortaleza-garfield-garfield","Garfield","mexican","2022-03-03 00:40:08.542839","40.8770772","'-74.1031888","1269","'+19739284470","4","07026"
"2z_2ETItITMQiuAE7tTZAQ","Silver Palace","[{""S"":""3438 Bdwy""},{""S"":""New York, NY 10032""}]","silver-palace-new-york","New York","chinese","2022-03-03 00:40:02.756101","40.823034042794845","'-73.9526024360038","15","'+12129278000","3","10032"
"lwfCl81r5a0mjxDNxNGC9w","Il Buco","[{""S"":""47 Bond St""},{""S"":""New York, NY 10012""}]","il-buco-new-york-2","New York","italian","2022-03-03 00:40:35.614367","40.72583","'-73.99299","734","'+12125331932","4","10012"
"s9yeu2AneMTK4zRI96RzlQ","Margherita's","[{""S"":""740 Washington St""},{""S"":""Ste 1""},{""S"":""Hoboken, NJ 07030""}]","margheritas-hoboken","Hoboken","italian","2022-03-03 00:41:17.513921","40.74594","'-74.02855","418","'+12012222400","4","07030"
"NHoKf98A1Hi8htHEfeptgw","Sapid Indian Food","[{""S"":""595 Washington Ave""},{""S"":""Brooklyn, NY 11238""}]","sapid-indian-food-brooklyn","Brooklyn","indian","2022-03-03 00:39:40.065767","40.679767","'-73.963936","147","'+17188578100","3.5","11238"
"MhGjWgAFFyb6QMwUIkhpBQ","Metro Taco","[{""S"":""102-15 Metropolitan Ave""},{""S"":""Forest Hills, NY 11375""}]","metro-taco-forest-hills","Forest Hills","mexican","2022-03-03 00:40:22.713306","40.71054","'-73.85006","259","'+13474944947","4.5","11375"
"yA6X0jOWMJW0FRewgyUy9Q","Gina La Fornarina","[{""S"":""26 E 91st St""},{""S"":""New York, NY 10128""}]","gina-la-fornarina-new-york-2","New York","italian","2022-03-03 00:41:46.256894","40.7839431762695","'-73.9568481445312","101","'+12128286800","3.5","10128"
"RemvTpxalDjSew5HwmNzUQ","The Dead Rabbit","[{""S"":""30 Water St""},{""S"":""New York, NY 10004""}]","the-dead-rabbit-new-york","New York","mexican","2022-03-03 00:40:09.968147","40.70329","'-74.01102","1657","'+16464227906","4","10004"
"wrFoBJM9SsHIfz2VaqgmSg","Dallas BBQ","[{""S"":""241 W 42nd St""},{""S"":""New York, NY 10036""}]","dallas-bbq-new-york-7","New York","korean","2022-03-03 00:44:42.377158","40.7569835859189","'-73.9888188242912","1880","'+12122219000","3","10036"
"lt3Leywt1pzy23OzDqYRVA","XO Taste","[{""S"":""41 Elizabeth St""},{""S"":""New York, NY 10013""}]","xo-taste-new-york","New York","chinese","2022-03-03 00:40:03.158106","40.717025","'-73.996971","241","'+12123438339","3","10013"
"FrYsIO_pXB6csWkvy-nfbQ","Made In Mexico Harlem","[{""S"":""2161 2nd Ave""},{""S"":""New York, NY 10029""}]","made-in-mexico-harlem-new-york","New York","mexican","2022-03-03 00:40:14.598352","40.7940072130959","'-73.9402346313","120","'+19172658398","3.5","10029"
"5PIEHs-0Jv-tS8bjDrypew","Taco Tumba","[{""S"":""30-10 Steinway St""},{""S"":""Astoria, NY 11103""}]","taco-tumba-astoria","Astoria","mexican","2022-03-03 00:40:14.386944","40.76372534484979","'-73.9154483","57","'+19292080755","4.5","11103"
"m3C3d47Bh4NJHGXvT6Rqbg","Mexico 2000 Restaurant","[{""S"":""369 Broadway""},{""S"":""Brooklyn, NY 11211""}]","mexico-2000-restaurant-brooklyn-2","Brooklyn","mexican","2022-03-03 00:40:10.538719","40.70765","'-73.95493","151","'+17184070109","4","11211"
"2MuvmwOuwvGOWkBimhniLA","La Bellezza","[{""S"":""145 E 49th St""},{""S"":""New York, NY 10017""}]","la-bellezza-new-york","New York","italian","2022-03-03 00:40:36.730581","40.7557792663574","'-73.9720153808594","281","'+12128713223","4","10017"
"Y3xDbSHXs6apMA4JLGJZ1Q","Sac's Place","[{""S"":""3511 35th Ave""},{""S"":""Astoria, NY 11106""}]","sacs-place-astoria","Astoria","italian","2022-03-03 00:41:10.637950","40.7566495","'-73.9250116","524","'+17182045002","4","11106"
"lPIeccnT2RQTHFKpDafoxQ","Wo Hop Next Door","[{""S"":""15 Mott St""},{""S"":""New York, NY 10013""}]","wo-hop-next-door-new-york","New York","chinese","2022-03-03 00:40:03.637215","40.7142","'-73.99886","21","'+12125663841","4.5","10013"
"22QsJuEb7zBqy6J8xDe8gw","La Brujeria","[{""S"":""590 Grand St""},{""S"":""Jersey City, NJ 07304""}]","la-brujeria-jersey-city","Jersey City","mexican","2022-03-03 00:40:10.660816","40.71726","'-74.06142","73","'+12012676760","4","07304"
"L6TMPOVeCy6tYDrb2SCpCQ","Lee Xing Chinese Restaurant","[{""S"":""3207 Westchester Ave""},{""S"":""Bronx, NY 10461""}]","lee-xing-chinese-restaurant-bronx","Bronx","chinese","2022-03-03 00:40:02.954004","40.85183","'-73.82991","21","'+17188297945","4","10461"
"k2Jd3omePPtz2IZGgWadmA","Baba Kitchens","[{""S"":""500 Cortlandt St""},{""S"":""Belleville, NJ 07109""}]","baba-kitchens-belleville","Belleville","indian","2022-03-03 00:39:38.925986","40.79756","'-74.14552","6","'+19733273887","3.5","07109"
"zjGALLjlJblpZWarcDPpsg","Ayame Hibachi & Sushi","[{""S"":""526 Washington St""},{""S"":""Hoboken, NJ 07030""}]","ayame-hibachi-and-sushi-hoboken","Hoboken","japanese","2022-03-03 00:42:48.049727","40.74311","'-74.0295","272","'+12012228148","3.5","07030"
"unWoFZeSWa0DK1YMekO_Uw","Trademark Bar + Kitchen","[{""S"":""38 W 36th St""},{""S"":""New York, NY 10018""}]","trademark-bar-kitchen-new-york","New York","mexican","2022-03-03 00:40:09.860858","40.7503233942813","'-73.9855566306885","665","'+16468582320","4.5","10018"
"NOh24SMS6k4pzNv8Ds7KDg","Cafe Habana","[{""S"":""17 Prince St""},{""S"":""New York, NY 10012""}]","cafe-habana-new-york-4","New York","mexican","2022-03-03 00:40:04.144474","40.722998","'-73.994171","3200","'+12126252001","4","10012"
"oMDKIzPJWkh99UuUP_4ikg","MI-NE Deli","[{""S"":""496 6th Ave""},{""S"":""New York, NY 10011""}]","mi-ne-deli-new-york","New York","japanese","2022-03-03 00:43:01.344725","40.73623","'-73.99723","8","'+19176756942","4.5","10011"
"'-DT3bduqJca_u3DGDarUkw","Laziz International Inc","[{""S"":""134 E 27th St""},{""S"":""New York, NY 10016""}]","laziz-international-inc-new-york","New York","indian","2022-03-03 00:39:41.121707","40.7417946","'-73.9827194","9","'+12126831850","2.5","10016"
"'-pab00ajP_NS1KGfILveYA","Marumi","[{""S"":""546 Laguardia Pl""},{""S"":""New York, NY 10012""}]","marumi-new-york","New York","korean","2022-03-03 00:44:56.138943","40.7289699","'-73.99837","435","'+12129797055","4","10012"
"kwqOmEwWJ0D9PyCdFGE3-g","Xian Famous Foods","[{""S"":""14 E 34th St""},{""S"":""New York, NY 10016""}]","xian-famous-foods-new-york-36","New York","korean","2022-03-03 00:44:35.041239","40.747844","'-73.983901","733","'+12127862068","4","10016"
"1o7Z7uqwGfXmHnUZxW48Ug","THE HUNTRESS whiskey n' wings","[{""S"":""24-03 41st Ave""},{""S"":""Long island City, NY 11101""}]","the-huntress-whiskey-n-wings-long-island-city","Long island City","korean","2022-03-03 00:44:57.880668","40.7525625982243","'-73.9395872725611","195","'+17186852922","4","11101"
"UB1mGugr1pvgUUP1eTNXrg","Stone Bridge Pizza & Salad","[{""S"":""16 E 41st St""},{""S"":""New York, NY 10017""}]","stone-bridge-pizza-and-salad-new-york","New York","italian","2022-03-03 00:41:17.571974","40.75225","'-73.98061","295","'+16467915690","4.5","10017"
"pcb8yK9_28uWz5CyokjwSg","Bangia","[{""S"":""11 E 32nd St""},{""S"":""Lower Lever""},{""S"":""New York, NY 10016""}]","bangia-new-york-2","New York","korean","2022-03-03 00:43:40.126216","40.746854","'-73.9845201","450","'+12126796790","4","10016"
"v6T5UgEnKdJneY0cO0nSoA","Agra Palace Indian Restaurant & Party Hall","[{""S"":""116-33 Queens Blvd""},{""S"":""Forest Hills, NY 11375""}]","agra-palace-indian-restaurant-and-party-hall-forest-hills-3","Forest Hills","indian","2022-03-03 00:39:30.931149","40.7158643","'-73.832629","36","'+17182618880","4","11375"
"Au1AcsukhrbUfn6oit8tZw","Kochi","[{""S"":""652 10th Ave""},{""S"":""New York, NY 10036""}]","kochi-new-york","New York","korean","2022-03-03 00:43:40.502308","40.76201","'-73.99351","255","'+16464787308","4.5","10036"
"WI_AYZSW8ds1GjFq3PQJRA","Satis Bistro","[{""S"":""212 Washington St""},{""S"":""Jersey City, NJ 07302""}]","satis-bistro-jersey-city","Jersey City","italian","2022-03-03 00:41:46.142050","40.7144521915461","'-74.037669933778","710","'+12014355151","4","07302"
"eQFev6AKW5AHz7P6jt0Giw","The Gallery","[{""S"":""17 West 20th St""},{""S"":""New York, NY 10011""}]","the-gallery-new-york-3","New York","japanese","2022-03-03 00:43:12.478756","40.74041082164817","'-73.9921624","3","'+19174548095","3.5","10011"
"'-pSJz5dQAfl7xueK_kvU0w","Taj Mahal Restaurant","[{""S"":""148-01 Hillside Ave""},{""S"":""Jamaica, NY 11432""}]","taj-mahal-restaurant-jamaica","Jamaica","indian","2022-03-03 00:39:44.939778","40.7126087102827","'-73.7845617392878","2","'+17182973501","2","11432"
"IfIyjm4SfORGYPbaAWST3g","MEXiCUE","[{""S"":""225 5th Ave""},{""S"":""New York, NY 10010""}]","mexicue-new-york-6","New York","mexican","2022-03-03 00:40:03.903410","40.743617","'-73.987867","591","'+16469227289","4","10010"
"7g1pN6JgTf03ts4Jupgdmw","6b","[{""S"":""60 E 42nd St""},{""S"":""Lobby Level""},{""S"":""New York, NY 10165""}]","6b-new-york","New York","korean","2022-03-03 00:45:05.196560","40.7521961","'-73.9787133","79","'+12129222110","4","10165"
"aItau84To0R70ahVK_b5CA","Krazy Korean Dogz","[{""S"":""41-18 38th St""},{""S"":""New York, NY 11101""}]","krazy-korean-dogz-new-york","New York","korean","2022-03-03 00:44:09.808105","40.746974","'-73.926766","6","'+13476429695","2.5","11101"
"PbxDOYOjYobnHFEH6I8PuQ","Kotti Berliner Döner Kebab","[{""S"":""220 36th St""},{""S"":""Brooklyn, NY 11232""}]","kotti-berliner-döner-kebab-brooklyn-2","Brooklyn","indian","2022-03-03 00:39:40.447898","40.65629","'-74.00807","86","'+13476141779","4.5","11232"
"wcnfhQ7Q_us38Q1uEARagw","Sushi Jin","[{""S"":""316 E 84th St""},{""S"":""New York, NY 10028""}]","sushi-jin-new-york","New York","korean","2022-03-03 00:44:55.838067","40.776032","'-73.951988","44","'+16466096770","5","10028"
"0lZeHrKy9DLfBxek_oR3Kg","Yama","[{""S"":""122 E 17th St""},{""S"":""New York, NY 10003""}]","yama-new-york","New York","korean","2022-03-03 00:44:35.558925","40.73590516663025","'-73.98767988956808","439","'+12124750969","3.5","10003"
"rI2AEfnQVvnFoWn2De96Qg","Saffron Restaurant","[{""S"":""16150 Cross Bay Blvd""},{""S"":""Howard Beach, NY 11414""}]","saffron-restaurant-howard-beach","Howard Beach","mexican","2022-03-03 00:40:23.130328","40.6542780937095","'-73.8390364032719","331","'+13473924152","4","11414"
"wVZmnDlPDdVHI01_XLfBXQ","Beijing Hot Pot","[{""S"":""12 Sylvan St""},{""S"":""Rutherford, NJ 07070""}]","beijing-hot-pot-rutherford-3","Rutherford","korean","2022-03-03 00:44:19.174829","40.827236","'-74.1036817","61","'+12019352868","3.5","07070"
"u1KbxbnFOpcBviPOwIPPRw","Picky Eaters Restaurant","[{""S"":""1456 Flatbush Ave""},{""S"":""Flatbush - Ditmas Park, NY 11210""}]","picky-eaters-restaurant-flatbush-ditmas-park","Flatbush - Ditmas Park","indian","2022-03-03 00:39:45.099428","40.6351299","'-73.95055","48","'+19179669732","4","11210"
"48bFNXISuqFzkAG3Iak8Gg","Guo’s Restaurant","[{""S"":""83-29 Broadway""},{""S"":""Elmhurst, NY 11373""}]","guo-s-restaurant-elmhurst","Elmhurst","chinese","2022-03-03 00:39:52.798989","40.74075","'-73.87905","38","'+17182716500","3.5","11373"
"guijyJ4LTuve6BpALq3DxQ","Skewers, Seafood & Bar 盜胃","[{""S"":""39-16 Prince St""},{""S"":""Ste 209B""},{""S"":""Queens, NY 11354""}]","skewers-seafood-and-bar-盜胃-queens-2","Queens","chinese","2022-03-03 00:39:51.031833","40.75924","'-73.8326","2","'+19295688788","5","11354"
"ItZ8CzZAGXGjB8_9HxDIXg","Grand Sichuan Eastern","[{""S"":""172 8th Ave""},{""S"":""New York, NY 10011""}]","grand-sichuan-eastern-new-york-3","New York","chinese","2022-03-03 00:39:46.452109","40.74256","'-74.00026","131","'+12122431688","3","10011"
"bWRGDbQHe6alt54Acdg5ZQ","K Town Pocha","[{""S"":""34 W 32nd St""},{""S"":""New York, NY 10001""}]","k-town-pocha-new-york","New York","korean","2022-03-03 00:44:42.738385","40.7477685727933","'-73.9872914067459","349","'+12126432603","3.5","10001"
"cMuHouN7_VzSsm6NsSkyAQ","iCook Buffet","[{""S"":""81-17 Broadway""},{""S"":""Elmhurst, NY 11373""}]","icook-buffet-elmhurst","Elmhurst","korean","2022-03-03 00:44:19.165928","40.7432600908448","'-73.883305080235","286","'+19295220889","3.5","11373"
"0Zfcsxbos9Y6FE56MbjJtw","Mochi Mochi Donut","[{""S"":""33 W 32nd St""},{""S"":""New York, NY 10001""}]","mochi-mochi-donut-new-york","New York","korean","2022-03-03 00:43:41.704685","40.74832675043636","'-73.98686625525188","52","","4.5","10001"
"hG1H6NRQvWQkr7OeTFqDSw","Anarkali Indian Cuisine","[{""S"":""1125 Church Ave""},{""S"":""Brooklyn, NY 11218""}]","anarkali-indian-cuisine-brooklyn","Brooklyn","indian","2022-03-03 00:39:40.246005","40.647476","'-73.9686","112","'+17182822200","3.5","11218"
"MCnexHfsclcOpLHS4_2U0A","San Carlo Osteria Piemonte","[{""S"":""90 Thompson St""},{""S"":""New York, NY 10012""}]","san-carlo-osteria-piemonte-new-york-2","New York","italian","2022-03-03 00:40:36.259567","40.72517","'-74.00212","251","'+12126251212","4.5","10012"
"z8TIY5xLeQptbXxZp3LpsA","Felice 56","[{""S"":""15 W 56th St""},{""S"":""New York, NY 10019""}]","felice-56-new-york","New York","italian","2022-03-03 00:40:35.739481","40.762862","'-73.975396","54","'+16464377272","4.5","10019"
"ajv_2ROIvyGJ69c9RxV5VQ","Sa Rit Gol","[{""S"":""166 Main St""},{""S"":""Fort Lee, NJ 07024""}]","sa-rit-gol-fort-lee-2","Fort Lee","korean","2022-03-03 00:43:40.258722","40.8505748160743","'-73.9687949386285","226","'+12019441201","4.5","07024"
"eTneVbjPKdo4gD9HfkDGdA","Santa Panza","[{""S"":""1079 Broadway""},{""S"":""Brooklyn, NY 11221""}]","santa-panza-brooklyn","Brooklyn","italian","2022-03-03 00:41:10.655972","40.6947","'-73.93068","189","'+13474139695","4.5","11221"
"DhBhEWMVLDxYF14a1znUvA","Lighthouse","[{""S"":""145 Borinquen Pl""},{""S"":""Brooklyn, NY 11211""}]","lighthouse-brooklyn-2","Brooklyn","italian","2022-03-03 00:41:46.623832","40.7104080536563","'-73.9539040490168","281","'+13477897742","4","11211"
"jO13wtflqVJOEhlMxeqebg","Kamini's Kitchen","[{""S"":""213 Main Ave""},{""S"":""Passaic, NJ 07055""}]","kaminis-kitchen-passaic","Passaic","indian","2022-03-03 00:39:31.150143","40.84652","'-74.12708","1","'+19739783107","5","07055"
"7lztzQTF79er1RydVnPiDg","Noi Due","[{""S"":""491 Columbus Ave""},{""S"":""New York, NY 10024""}]","noi-due-new-york-2","New York","indian","2022-03-03 00:39:29.443343","40.7848351","'-73.9730166","225","'+12127122222","3.5","10024"
"iQo5aJwTL_ZrXCdPFKq-RA","Isle of Capri","[{""S"":""1028 3rd Ave""},{""S"":""New York, NY 10065""}]","isle-of-capri-new-york-2","New York","italian","2022-03-03 00:40:36.009855","40.76283","'-73.96602","262","'+12127581902","4","10065"
